country,source,forename,gender
south korea,2019)[56],harin,female
south korea,2019)[56],jiyu,female
south korea,2019)[56],jiu,female
south korea,2019)[56],sua,female
south korea,2019)[56],jia,female
taiwan,1980s-1990s births 2010 census)[57][58],shu fen ,female
taiwan,1980s-1990s births 2010 census)[57][58],shu hui ,female
taiwan,1980s-1990s births 2010 census)[57][58],mei ling ,female
taiwan,1980s-1990s births 2010 census)[57][58],ya ting ,female
taiwan,1980s-1990s births 2010 census)[57][58],mei hui ,female
taiwan,1980s-1990s births 2010 census)[57][58],li hua ,female
taiwan,1980s-1990s births 2010 census)[57][58],shu juan ,female
taiwan,1980s-1990s births 2010 census)[57][58],shu zhen ,female
taiwan,1980s-1990s births 2010 census)[57][58],yi jun ,female
taiwan,1980s-1990s births 2010 census)[57][58],shu hua ,female
turkey,babies born 2020)[61],eylul,female
turkey,overall 2013)[62],ayse,female
turkey,overall 2013)[62],serife,female
belarus,minsk 2018)[79],sofiia,female
belarus,minsk 2018)[79],mariia,female
belarus,minsk 2018)[79],dariia,female
belarus,minsk 2018)[79],kseniia,female
bulgaria,2021)[82],viktoriia,female
bulgaria,2021)[82],mariia,female
bulgaria,2021)[82],raia,female
bulgaria,2021)[82],sofiia,female
bulgaria,2021)[82],ioana,female
bulgaria,2021)[82],dariia,female
cyprus,2011 census)[85][86],elene,female
cyprus,2011 census)[85][86],khristina,female
cyprus,2011 census)[85][86],kuriake,female
czech republic,2019)[87],eliska,female
czech republic,2019)[87],adela,female
czech republic,2019)[87],karolina,female
czech republic,2019)[87],natalie,female
czech republic,2019)[87],amalie,female
faroe islands,2020)[91],tora,female
faroe islands,2020)[91],var,female
faroe islands,2020)[91],bara,female
faroe islands,2020)[91],liv,female
faroe islands,2020)[91],loa,female
france,2020)[93],chloe,female
france,2020)[93],lea,female
georgia,2018)[94],nuc`a,female
greece,2010)[137],elene,female
greece,2010)[137],aikaterine,female
greece,2010)[137],basilike,female
greece,2010)[137],aggelike,female
greece,2010)[137],demetra,female
greece,2010)[137],paraskeue,female
hungary,2020)[99],zoe,female
hungary,2020)[99],lena,female
hungary,2020)[99],zsofia,female
hungary,2020)[99],boglarka,female
iceland,2018 births)[138],emilia,female
iceland,2018 births)[138],emelia,female
iceland,2018 births)[138],elisabet,female
iceland,2018 births)[138],elisabeth,female
latvia,2019)[105],emilija,female
latvia,2019)[105],amelija,female
latvia,2019)[105],darta,female
lithuania,2020) [107],leja,female
lithuania,2020) [107],lukne,female
lithuania,2020) [107],kamile,female
lithuania,2020) [107],igle,female
luxembourg,2014 babies born)[108],zoe,female
north macedonia,2019–20)[139],khana,female
north macedonia,2019–20)[139],sara,female
monaco,2020) [113],chloe,female
monaco,2020) [113],thea,female
montenegro,2011 general population)[114],militsa,female
montenegro,2017)[115],masa,female
montenegro,2017)[115],masha,female
montenegro,2017)[115],khelena,female
montenegro,2017)[115],khana,female
netherlands,2021)[116],zoe,female
russia,2020 births official civil registry figures)[142],sofiia,female
russia,2020 births official civil registry figures)[142],sof'ia,female
russia,2020 births official civil registry figures)[142],mariia,female
russia,2020 births official civil registry figures)[142],mar'ia,female
russia,2020 births official civil registry figures)[142],viktoriia,female
russia,2020 births official civil registry figures)[142],elizaveta,female
russia,2020 births official civil registry figures)[142],aleksandra,female
russia,2020 births official civil registry figures)[142],anastasiia,female
russia,2012 official civil registry figures загс)[125],anastasiia,female
russia,2012 official civil registry figures загс)[125],elena,female
russia,2012 official civil registry figures загс)[125],ol'ga,female
russia,2012 official civil registry figures загс)[125],natal'ia,female
russia,2012 official civil registry figures загс)[125],ekaterina,female
russia,2012 official civil registry figures загс)[125],tat'iana,female
russia,2012 official civil registry figures загс)[125],mariia,female
russia,2012 official civil registry figures загс)[125],iuliia,female
serbia,2011 general population)[127],militsa,female
serbia,2011 general population)[127],snezana,female
serbia,2011 general population)[127],snezhana,female
slovakia,2021)[129],eliska,female
slovakia,2021)[129],viktoria,female
slovakia,2021)[129],sara,female
slovakia,2021)[129],natalia,female
slovenia,2020)[130],neza,female
spain,2020 excluding basque country & catalonia)[131],lucia,female
spain,2020 excluding basque country & catalonia)[131],sofia,female
spain,2020 excluding basque country & catalonia)[131],maria,female
spain,2020)[133],julia,female
spain,2020)[133],lucia,female
spain,2020)[133],sofia,female
spain,2020)[133],maria,female
ukraine,2021)[136],sofiia,female
ukraine,2021)[136],mariia,female
ukraine,2021)[136],solomiia,female
ukraine,2021)[136],anastasiia,female
ukraine,2021)[136],khristina,female
ukraine,2021)[136],margarita,female
